rec_id,month,year,latitude,longitude
384,0,2000,35.1,-114.5
421,0,2000,33.3,-112.8
426,0,2000,39.5,-112.5
466,0,2000,36.9,-111.3
470,0,2000,39.1,-111.1
472,0,2000,39.3,-111
474,0,2000,29,-110.9
486,0,2000,41.7,-110.5
491,0,2000,34.9,-110.3
498,0,2000,34.4,-109.2
500,0,2000,34.3,-109.1
505,0,2000,41.7,-108.8
511,0,2000,36.6,-108.4
512,0,2000,36.8,-108.4
528,0,2000,40.4,-107.5
540,0,2000,45.8,-106.6
552,0,2000,42.8,-105.7
557,0,2000,49,-105.4
558,0,2000,44.2,-105.3
572,0,2000,42.1,-104.9
617,0,2000,49,-103
620,0,2000,49,-102.8
630,0,2000,34.1,-102.5
646,0,2000,47.3,-101.8
651,0,2000,35.2,-101.7
668,0,2000,47.2,-101.3
671,0,2000,47,-101.2
672,0,2000,41,-101.1
675,0,2000,47.3,-101.1
682,0,2000,28.3,-100.8
757,0,2000,29.4,-98.4
798,0,2000,25.8,-97.8
861,0,2000,30.5,-97
865,0,2000,36.4,-97
891,0,2000,29.9,-96.7
919,0,2000,42.2,-96.3
920,0,2000,42.3,-96.3
924,0,2000,31.4,-96.2
930,0,2000,39.2,-96.1
938,0,2000,31.8,-96
956,0,2000,41.1,-95.8
963,0,2000,40.6,-95.7
966,0,2000,29.4,-95.6
989,0,2000,36.1,-95.3
1000,0,2000,35.7,-95.2
1023,0,2000,33,-95
1038,0,2000,33,-94.8
1060,0,2000,38.3,-94.6
1064,0,2000,32.2,-94.5
1133,0,2000,45.3,-93.8
1151,0,2000,47.2,-93.6
1153,0,2000,32,-93.5
1175,0,2000,30.2,-93.2
1221,0,2000,39.5,-92.6
1230,0,2000,41,-92.5
1260,0,2000,34.4,-92.1
1331,0,2000,35.6,-91.4
1335,0,2000,30.7,-91.3
1367,0,2000,41.3,-91
1389,0,2000,38.5,-90.8
1433,0,2000,38.4,-90.3
1439,0,2000,38.1,-90.2
1441,0,2000,38.9,-90.2
1449,0,2000,35,-90.1
1478,0,2000,38.2,-89.8
1494,0,2000,40.5,-89.6
1497,0,2000,44.8,-89.6
1499,0,2000,36.5,-89.5
1511,0,2000,39,-89.4
1512,0,2000,39.5,-89.4
1515,0,2000,43.4,-89.4
1555,0,2000,37.2,-88.8
1562,0,2000,37.1,-88.7
1601,0,2000,38.9,-88.2
1614,0,2000,41.4,-88.1
1624,0,2000,41.6,-88
1639,0,2000,42.5,-87.9
1648,0,2000,42.8,-87.8
1651,0,2000,38.3,-87.7
1656,0,2000,43.7,-87.7
1659,0,2000,36.3,-87.6
1674,0,2000,39,-87.5
1681,0,2000,39.9,-87.4
1689,0,2000,37.9,-87.3
1698,0,2000,33.6,-87.2
1699,0,2000,38.5,-87.2
1718,0,2000,33.6,-87
1722,0,2000,37.9,-87
1724,0,2000,41.2,-87
1737,0,2000,37.2,-86.9
1793,0,2000,33.2,-86.4
1794,0,2000,36.3,-86.4
1838,0,2000,42.9,-86.2
1910,0,2000,38,-85.9
1934,0,2000,34.8,-85.7
1954,0,2000,38.7,-85.4
1977,0,2000,33.4,-85
1978,0,2000,38.7,-85
1983,0,2000,34.1,-84.9
2001,0,2000,39.1,-84.8
2092,0,2000,38.8,-84.2
2093,0,2000,38.9,-84.2
2152,0,2000,33,-83.8
2153,0,2000,38.7,-83.8
2189,0,2000,38.6,-83.6
2211,0,2000,41.8,-83.4
2222,0,2000,33.1,-83.2
2277,0,2000,38.1,-82.6
2289,0,2000,27.7,-82.4
2290,0,2000,27.9,-82.4
2295,0,2000,42.7,-82.4
2300,0,2000,27.6,-82.3
2315,0,2000,38.9,-82.1
2329,0,2000,38.9,-81.9
2335,0,2000,38.4,-81.8
2336,0,2000,40.1,-81.8
2339,0,2000,26.6,-81.7
2350,0,2000,29.7,-81.6
2356,0,2000,39.5,-81.6
2363,0,2000,30.4,-81.5
2382,0,2000,41.6,-81.4
2387,0,2000,28.8,-81.3
2402,0,2000,39.3,-81.2
2408,0,2000,28.4,-81.1
2411,0,2000,32.3,-81.1
2429,0,2000,35.5,-80.9
2436,0,2000,39.8,-80.8
2456,0,2000,40.2,-80.6
2458,0,2000,40.5,-80.6
2461,0,2000,27,-80.5
2467,0,2000,40.6,-80.4
2472,0,2000,39.3,-80.3
2485,0,2000,33.3,-80.1
2491,0,2000,36.2,-80
2508,0,2000,39.7,-79.9
2509,0,2000,39.8,-79.9
2563,0,2000,33.3,-79.3
2565,0,2000,40.6,-79.3
2571,0,2000,39.2,-79.2
2576,0,2000,40.5,-79.1
2585,0,2000,36.4,-79
2587,0,2000,40.3,-79
2614,0,2000,36.8,-78.7
2751,0,2000,38.3,-76.9
2791,0,2000,40,-76.6
2792,0,2000,41,-76.6
2801,0,2000,39.1,-76.5
2972,0,2000,40.1,-74.7
3003,0,2000,40.6,-74.2
3026,0,2000,40.7,-73.9
3246,0,2000,41.7,-71.1
3248,0,2000,42.3,-71.1
3504,0,2000,47.9,-65.9
15455,1,2000,35.1,-114.5
15492,1,2000,33.3,-112.8
15497,1,2000,39.5,-112.5
15537,1,2000,36.9,-111.3
15541,1,2000,39.1,-111.1
15543,1,2000,39.3,-111
15545,1,2000,29,-110.9
15557,1,2000,41.7,-110.5
15562,1,2000,34.9,-110.3
15569,1,2000,34.4,-109.2
15571,1,2000,34.3,-109.1
15576,1,2000,41.7,-108.8
15582,1,2000,36.6,-108.4
15583,1,2000,36.8,-108.4
15599,1,2000,40.4,-107.5
15611,1,2000,45.8,-106.6
15623,1,2000,42.8,-105.7
15628,1,2000,49,-105.4
15629,1,2000,44.2,-105.3
15643,1,2000,42.1,-104.9
15688,1,2000,49,-103
15691,1,2000,49,-102.8
15701,1,2000,34.1,-102.5
15717,1,2000,47.3,-101.8
15722,1,2000,35.2,-101.7
15739,1,2000,47.2,-101.3
15742,1,2000,47,-101.2
15743,1,2000,41,-101.1
15746,1,2000,47.3,-101.1
15753,1,2000,28.3,-100.8
15828,1,2000,29.4,-98.4
15869,1,2000,25.8,-97.8
15932,1,2000,30.5,-97
15936,1,2000,36.4,-97
15962,1,2000,29.9,-96.7
15990,1,2000,42.2,-96.3
15991,1,2000,42.3,-96.3
15995,1,2000,31.4,-96.2
16001,1,2000,39.2,-96.1
16009,1,2000,31.8,-96
16027,1,2000,41.1,-95.8
16034,1,2000,40.6,-95.7
16037,1,2000,29.4,-95.6
16060,1,2000,36.1,-95.3
16071,1,2000,35.7,-95.2
16094,1,2000,33,-95
16109,1,2000,33,-94.8
16131,1,2000,38.3,-94.6
16135,1,2000,32.2,-94.5
16204,1,2000,45.3,-93.8
16222,1,2000,47.2,-93.6
16224,1,2000,32,-93.5
16246,1,2000,30.2,-93.2
16292,1,2000,39.5,-92.6
16301,1,2000,41,-92.5
16331,1,2000,34.4,-92.1
16402,1,2000,35.6,-91.4
16406,1,2000,30.7,-91.3
16438,1,2000,41.3,-91
16460,1,2000,38.5,-90.8
16504,1,2000,38.4,-90.3
16510,1,2000,38.1,-90.2
16512,1,2000,38.9,-90.2
16520,1,2000,35,-90.1
16549,1,2000,38.2,-89.8
16565,1,2000,40.5,-89.6
16568,1,2000,44.8,-89.6
16570,1,2000,36.5,-89.5
16582,1,2000,39,-89.4
16583,1,2000,39.5,-89.4
16586,1,2000,43.4,-89.4
16626,1,2000,37.2,-88.8
16633,1,2000,37.1,-88.7
16672,1,2000,38.9,-88.2
16685,1,2000,41.4,-88.1
16695,1,2000,41.6,-88
16710,1,2000,42.5,-87.9
16719,1,2000,42.8,-87.8
16722,1,2000,38.3,-87.7
16727,1,2000,43.7,-87.7
16730,1,2000,36.3,-87.6
16745,1,2000,39,-87.5
16752,1,2000,39.9,-87.4
16760,1,2000,37.9,-87.3
16769,1,2000,33.6,-87.2
16770,1,2000,38.5,-87.2
16789,1,2000,33.6,-87
16793,1,2000,37.9,-87
16795,1,2000,41.2,-87
16808,1,2000,37.2,-86.9
16864,1,2000,33.2,-86.4
16865,1,2000,36.3,-86.4
16909,1,2000,42.9,-86.2
16981,1,2000,38,-85.9
17005,1,2000,34.8,-85.7
17025,1,2000,38.7,-85.4
17048,1,2000,33.4,-85
17049,1,2000,38.7,-85
17054,1,2000,34.1,-84.9
17072,1,2000,39.1,-84.8
17163,1,2000,38.8,-84.2
17164,1,2000,38.9,-84.2
17223,1,2000,33,-83.8
17224,1,2000,38.7,-83.8
17260,1,2000,38.6,-83.6
17282,1,2000,41.8,-83.4
17293,1,2000,33.1,-83.2
17348,1,2000,38.1,-82.6
17360,1,2000,27.7,-82.4
17361,1,2000,27.9,-82.4
17366,1,2000,42.7,-82.4
17371,1,2000,27.6,-82.3
17386,1,2000,38.9,-82.1
17400,1,2000,38.9,-81.9
17406,1,2000,38.4,-81.8
17407,1,2000,40.1,-81.8
17410,1,2000,26.6,-81.7
17421,1,2000,29.7,-81.6
17427,1,2000,39.5,-81.6
17434,1,2000,30.4,-81.5
17453,1,2000,41.6,-81.4
17458,1,2000,28.8,-81.3
17473,1,2000,39.3,-81.2
17479,1,2000,28.4,-81.1
17482,1,2000,32.3,-81.1
17500,1,2000,35.5,-80.9
17507,1,2000,39.8,-80.8
17527,1,2000,40.2,-80.6
17529,1,2000,40.5,-80.6
17532,1,2000,27,-80.5
17538,1,2000,40.6,-80.4
17543,1,2000,39.3,-80.3
17556,1,2000,33.3,-80.1
17562,1,2000,36.2,-80
17579,1,2000,39.7,-79.9
17580,1,2000,39.8,-79.9
17634,1,2000,33.3,-79.3
17636,1,2000,40.6,-79.3
17642,1,2000,39.2,-79.2
17647,1,2000,40.5,-79.1
17656,1,2000,36.4,-79
17658,1,2000,40.3,-79
17685,1,2000,36.8,-78.7
17822,1,2000,38.3,-76.9
17862,1,2000,40,-76.6
17863,1,2000,41,-76.6
17872,1,2000,39.1,-76.5
18043,1,2000,40.1,-74.7
18074,1,2000,40.6,-74.2
18097,1,2000,40.7,-73.9
18317,1,2000,41.7,-71.1
18319,1,2000,42.3,-71.1
18575,1,2000,47.9,-65.9
30526,2,2000,35.1,-114.5
30563,2,2000,33.3,-112.8
30568,2,2000,39.5,-112.5
30608,2,2000,36.9,-111.3
30612,2,2000,39.1,-111.1
30614,2,2000,39.3,-111
30616,2,2000,29,-110.9
30628,2,2000,41.7,-110.5
30633,2,2000,34.9,-110.3
30640,2,2000,34.4,-109.2
30642,2,2000,34.3,-109.1
30647,2,2000,41.7,-108.8
30653,2,2000,36.6,-108.4
30654,2,2000,36.8,-108.4
30670,2,2000,40.4,-107.5
30682,2,2000,45.8,-106.6
30694,2,2000,42.8,-105.7
30699,2,2000,49,-105.4
30700,2,2000,44.2,-105.3
30714,2,2000,42.1,-104.9
30759,2,2000,49,-103
30762,2,2000,49,-102.8
30772,2,2000,34.1,-102.5
30788,2,2000,47.3,-101.8
30793,2,2000,35.2,-101.7
30810,2,2000,47.2,-101.3
30813,2,2000,47,-101.2
30814,2,2000,41,-101.1
30817,2,2000,47.3,-101.1
30824,2,2000,28.3,-100.8
30899,2,2000,29.4,-98.4
30940,2,2000,25.8,-97.8
31003,2,2000,30.5,-97
31007,2,2000,36.4,-97
31033,2,2000,29.9,-96.7
31061,2,2000,42.2,-96.3
31062,2,2000,42.3,-96.3
31066,2,2000,31.4,-96.2
31072,2,2000,39.2,-96.1
31080,2,2000,31.8,-96
31098,2,2000,41.1,-95.8
31105,2,2000,40.6,-95.7
31108,2,2000,29.4,-95.6
31131,2,2000,36.1,-95.3
31142,2,2000,35.7,-95.2
31165,2,2000,33,-95
31180,2,2000,33,-94.8
31202,2,2000,38.3,-94.6
31206,2,2000,32.2,-94.5
31275,2,2000,45.3,-93.8
31293,2,2000,47.2,-93.6
31295,2,2000,32,-93.5
31317,2,2000,30.2,-93.2
31363,2,2000,39.5,-92.6
31372,2,2000,41,-92.5
31402,2,2000,34.4,-92.1
31473,2,2000,35.6,-91.4
31477,2,2000,30.7,-91.3
31509,2,2000,41.3,-91
31531,2,2000,38.5,-90.8
31575,2,2000,38.4,-90.3
31581,2,2000,38.1,-90.2
31583,2,2000,38.9,-90.2
31591,2,2000,35,-90.1
31620,2,2000,38.2,-89.8
31636,2,2000,40.5,-89.6
31639,2,2000,44.8,-89.6
31641,2,2000,36.5,-89.5
31653,2,2000,39,-89.4
31654,2,2000,39.5,-89.4
31657,2,2000,43.4,-89.4
31697,2,2000,37.2,-88.8
31704,2,2000,37.1,-88.7
31743,2,2000,38.9,-88.2
31756,2,2000,41.4,-88.1
31766,2,2000,41.6,-88
31781,2,2000,42.5,-87.9
31790,2,2000,42.8,-87.8
31793,2,2000,38.3,-87.7
31798,2,2000,43.7,-87.7
31801,2,2000,36.3,-87.6
31816,2,2000,39,-87.5
31823,2,2000,39.9,-87.4
31831,2,2000,37.9,-87.3
31840,2,2000,33.6,-87.2
31841,2,2000,38.5,-87.2
31860,2,2000,33.6,-87
31864,2,2000,37.9,-87
31866,2,2000,41.2,-87
31879,2,2000,37.2,-86.9
31935,2,2000,33.2,-86.4
31936,2,2000,36.3,-86.4
31980,2,2000,42.9,-86.2
32052,2,2000,38,-85.9
32076,2,2000,34.8,-85.7
32096,2,2000,38.7,-85.4
32119,2,2000,33.4,-85
32120,2,2000,38.7,-85
32125,2,2000,34.1,-84.9
32143,2,2000,39.1,-84.8
32234,2,2000,38.8,-84.2
32235,2,2000,38.9,-84.2
32294,2,2000,33,-83.8
32295,2,2000,38.7,-83.8
32331,2,2000,38.6,-83.6
32353,2,2000,41.8,-83.4
32364,2,2000,33.1,-83.2
32419,2,2000,38.1,-82.6
32431,2,2000,27.7,-82.4
32432,2,2000,27.9,-82.4
32437,2,2000,42.7,-82.4
32442,2,2000,27.6,-82.3
32457,2,2000,38.9,-82.1
32471,2,2000,38.9,-81.9
32477,2,2000,38.4,-81.8
32478,2,2000,40.1,-81.8
32481,2,2000,26.6,-81.7
32492,2,2000,29.7,-81.6
32498,2,2000,39.5,-81.6
32505,2,2000,30.4,-81.5
32524,2,2000,41.6,-81.4
32529,2,2000,28.8,-81.3
32544,2,2000,39.3,-81.2
32550,2,2000,28.4,-81.1
32553,2,2000,32.3,-81.1
32571,2,2000,35.5,-80.9
32578,2,2000,39.8,-80.8
32598,2,2000,40.2,-80.6
32600,2,2000,40.5,-80.6
32603,2,2000,27,-80.5
32609,2,2000,40.6,-80.4
32614,2,2000,39.3,-80.3
32627,2,2000,33.3,-80.1
32633,2,2000,36.2,-80
32650,2,2000,39.7,-79.9
32651,2,2000,39.8,-79.9
32705,2,2000,33.3,-79.3
32707,2,2000,40.6,-79.3
32713,2,2000,39.2,-79.2
32718,2,2000,40.5,-79.1
32727,2,2000,36.4,-79
32729,2,2000,40.3,-79
32756,2,2000,36.8,-78.7
32893,2,2000,38.3,-76.9
32933,2,2000,40,-76.6
32934,2,2000,41,-76.6
32943,2,2000,39.1,-76.5
33114,2,2000,40.1,-74.7
33145,2,2000,40.6,-74.2
33168,2,2000,40.7,-73.9
33388,2,2000,41.7,-71.1
33390,2,2000,42.3,-71.1
33646,2,2000,47.9,-65.9
45597,3,2000,35.1,-114.5
45634,3,2000,33.3,-112.8
45639,3,2000,39.5,-112.5
45679,3,2000,36.9,-111.3
45683,3,2000,39.1,-111.1
45685,3,2000,39.3,-111
45687,3,2000,29,-110.9
45699,3,2000,41.7,-110.5
45704,3,2000,34.9,-110.3
45711,3,2000,34.4,-109.2
45713,3,2000,34.3,-109.1
45718,3,2000,41.7,-108.8
45724,3,2000,36.6,-108.4
45725,3,2000,36.8,-108.4
45741,3,2000,40.4,-107.5
45753,3,2000,45.8,-106.6
45765,3,2000,42.8,-105.7
45770,3,2000,49,-105.4
45771,3,2000,44.2,-105.3
45785,3,2000,42.1,-104.9
45830,3,2000,49,-103
45833,3,2000,49,-102.8
45843,3,2000,34.1,-102.5
45859,3,2000,47.3,-101.8
45864,3,2000,35.2,-101.7
45881,3,2000,47.2,-101.3
45884,3,2000,47,-101.2
45885,3,2000,41,-101.1
45888,3,2000,47.3,-101.1
45895,3,2000,28.3,-100.8
45970,3,2000,29.4,-98.4
46011,3,2000,25.8,-97.8
46074,3,2000,30.5,-97
46078,3,2000,36.4,-97
46104,3,2000,29.9,-96.7
46132,3,2000,42.2,-96.3
46133,3,2000,42.3,-96.3
46137,3,2000,31.4,-96.2
46143,3,2000,39.2,-96.1
46151,3,2000,31.8,-96
46169,3,2000,41.1,-95.8
46176,3,2000,40.6,-95.7
46179,3,2000,29.4,-95.6
46202,3,2000,36.1,-95.3
46213,3,2000,35.7,-95.2
46236,3,2000,33,-95
46251,3,2000,33,-94.8
46273,3,2000,38.3,-94.6
46277,3,2000,32.2,-94.5
46346,3,2000,45.3,-93.8
46364,3,2000,47.2,-93.6
46366,3,2000,32,-93.5
46388,3,2000,30.2,-93.2
46434,3,2000,39.5,-92.6
46443,3,2000,41,-92.5
46473,3,2000,34.4,-92.1
46544,3,2000,35.6,-91.4
46548,3,2000,30.7,-91.3
46580,3,2000,41.3,-91
46602,3,2000,38.5,-90.8
46646,3,2000,38.4,-90.3
46652,3,2000,38.1,-90.2
46654,3,2000,38.9,-90.2
46662,3,2000,35,-90.1
46691,3,2000,38.2,-89.8
46707,3,2000,40.5,-89.6
46710,3,2000,44.8,-89.6
46712,3,2000,36.5,-89.5
46724,3,2000,39,-89.4
46725,3,2000,39.5,-89.4
46728,3,2000,43.4,-89.4
46768,3,2000,37.2,-88.8
46775,3,2000,37.1,-88.7
46814,3,2000,38.9,-88.2
46827,3,2000,41.4,-88.1
46837,3,2000,41.6,-88
46852,3,2000,42.5,-87.9
46861,3,2000,42.8,-87.8
46864,3,2000,38.3,-87.7
46869,3,2000,43.7,-87.7
46872,3,2000,36.3,-87.6
46887,3,2000,39,-87.5
46894,3,2000,39.9,-87.4
46902,3,2000,37.9,-87.3
46911,3,2000,33.6,-87.2
46912,3,2000,38.5,-87.2
46931,3,2000,33.6,-87
46935,3,2000,37.9,-87
46937,3,2000,41.2,-87
46950,3,2000,37.2,-86.9
47006,3,2000,33.2,-86.4
47007,3,2000,36.3,-86.4
47051,3,2000,42.9,-86.2
47123,3,2000,38,-85.9
47147,3,2000,34.8,-85.7
47167,3,2000,38.7,-85.4
47190,3,2000,33.4,-85
47191,3,2000,38.7,-85
47196,3,2000,34.1,-84.9
47214,3,2000,39.1,-84.8
47305,3,2000,38.8,-84.2
47306,3,2000,38.9,-84.2
47365,3,2000,33,-83.8
47366,3,2000,38.7,-83.8
47402,3,2000,38.6,-83.6
47424,3,2000,41.8,-83.4
47435,3,2000,33.1,-83.2
47490,3,2000,38.1,-82.6
47502,3,2000,27.7,-82.4
47503,3,2000,27.9,-82.4
47508,3,2000,42.7,-82.4
47513,3,2000,27.6,-82.3
47528,3,2000,38.9,-82.1
47542,3,2000,38.9,-81.9
47548,3,2000,38.4,-81.8
47549,3,2000,40.1,-81.8
47552,3,2000,26.6,-81.7
47563,3,2000,29.7,-81.6
47569,3,2000,39.5,-81.6
47576,3,2000,30.4,-81.5
47595,3,2000,41.6,-81.4
47600,3,2000,28.8,-81.3
47615,3,2000,39.3,-81.2
47621,3,2000,28.4,-81.1
47624,3,2000,32.3,-81.1
47642,3,2000,35.5,-80.9
47649,3,2000,39.8,-80.8
47669,3,2000,40.2,-80.6
47671,3,2000,40.5,-80.6
47674,3,2000,27,-80.5
47680,3,2000,40.6,-80.4
47685,3,2000,39.3,-80.3
47698,3,2000,33.3,-80.1
47704,3,2000,36.2,-80
47721,3,2000,39.7,-79.9
47722,3,2000,39.8,-79.9
47776,3,2000,33.3,-79.3
47778,3,2000,40.6,-79.3
47784,3,2000,39.2,-79.2
47789,3,2000,40.5,-79.1
47798,3,2000,36.4,-79
47800,3,2000,40.3,-79
47827,3,2000,36.8,-78.7
47964,3,2000,38.3,-76.9
48004,3,2000,40,-76.6
48005,3,2000,41,-76.6
48014,3,2000,39.1,-76.5
48185,3,2000,40.1,-74.7
48216,3,2000,40.6,-74.2
48239,3,2000,40.7,-73.9
48459,3,2000,41.7,-71.1
48461,3,2000,42.3,-71.1
48717,3,2000,47.9,-65.9
60668,4,2000,35.1,-114.5
60705,4,2000,33.3,-112.8
60710,4,2000,39.5,-112.5
60750,4,2000,36.9,-111.3
60754,4,2000,39.1,-111.1
60756,4,2000,39.3,-111
60758,4,2000,29,-110.9
60770,4,2000,41.7,-110.5
60775,4,2000,34.9,-110.3
60782,4,2000,34.4,-109.2
60784,4,2000,34.3,-109.1
60789,4,2000,41.7,-108.8
60795,4,2000,36.6,-108.4
60796,4,2000,36.8,-108.4
60812,4,2000,40.4,-107.5
60824,4,2000,45.8,-106.6
60836,4,2000,42.8,-105.7
60841,4,2000,49,-105.4
60842,4,2000,44.2,-105.3
60856,4,2000,42.1,-104.9
60901,4,2000,49,-103
60904,4,2000,49,-102.8
60914,4,2000,34.1,-102.5
60930,4,2000,47.3,-101.8
60935,4,2000,35.2,-101.7
60952,4,2000,47.2,-101.3
60955,4,2000,47,-101.2
60956,4,2000,41,-101.1
60959,4,2000,47.3,-101.1
60966,4,2000,28.3,-100.8
61041,4,2000,29.4,-98.4
61082,4,2000,25.8,-97.8
61145,4,2000,30.5,-97
61149,4,2000,36.4,-97
61175,4,2000,29.9,-96.7
61203,4,2000,42.2,-96.3
61204,4,2000,42.3,-96.3
61208,4,2000,31.4,-96.2
61214,4,2000,39.2,-96.1
61222,4,2000,31.8,-96
61240,4,2000,41.1,-95.8
61247,4,2000,40.6,-95.7
61250,4,2000,29.4,-95.6
61273,4,2000,36.1,-95.3
61284,4,2000,35.7,-95.2
61307,4,2000,33,-95
61322,4,2000,33,-94.8
61344,4,2000,38.3,-94.6
61348,4,2000,32.2,-94.5
61417,4,2000,45.3,-93.8
61435,4,2000,47.2,-93.6
61437,4,2000,32,-93.5
61459,4,2000,30.2,-93.2
61505,4,2000,39.5,-92.6
61514,4,2000,41,-92.5
61544,4,2000,34.4,-92.1
61615,4,2000,35.6,-91.4
61619,4,2000,30.7,-91.3
61651,4,2000,41.3,-91
61673,4,2000,38.5,-90.8
61717,4,2000,38.4,-90.3
61723,4,2000,38.1,-90.2
61725,4,2000,38.9,-90.2
61733,4,2000,35,-90.1
61762,4,2000,38.2,-89.8
61778,4,2000,40.5,-89.6
61781,4,2000,44.8,-89.6
61783,4,2000,36.5,-89.5
61795,4,2000,39,-89.4
61796,4,2000,39.5,-89.4
61799,4,2000,43.4,-89.4
61839,4,2000,37.2,-88.8
61846,4,2000,37.1,-88.7
61885,4,2000,38.9,-88.2
61898,4,2000,41.4,-88.1
61908,4,2000,41.6,-88
61923,4,2000,42.5,-87.9
61932,4,2000,42.8,-87.8
61935,4,2000,38.3,-87.7
61940,4,2000,43.7,-87.7
61943,4,2000,36.3,-87.6
61958,4,2000,39,-87.5
61965,4,2000,39.9,-87.4
61973,4,2000,37.9,-87.3
61982,4,2000,33.6,-87.2
61983,4,2000,38.5,-87.2
62002,4,2000,33.6,-87
62006,4,2000,37.9,-87
62008,4,2000,41.2,-87
62021,4,2000,37.2,-86.9
62077,4,2000,33.2,-86.4
62078,4,2000,36.3,-86.4
62122,4,2000,42.9,-86.2
62194,4,2000,38,-85.9
62218,4,2000,34.8,-85.7
62238,4,2000,38.7,-85.4
62261,4,2000,33.4,-85
62262,4,2000,38.7,-85
62267,4,2000,34.1,-84.9
62285,4,2000,39.1,-84.8
62376,4,2000,38.8,-84.2
62377,4,2000,38.9,-84.2
62436,4,2000,33,-83.8
62437,4,2000,38.7,-83.8
62473,4,2000,38.6,-83.6
62495,4,2000,41.8,-83.4
62506,4,2000,33.1,-83.2
62561,4,2000,38.1,-82.6
62573,4,2000,27.7,-82.4
62574,4,2000,27.9,-82.4
62579,4,2000,42.7,-82.4
62584,4,2000,27.6,-82.3
62599,4,2000,38.9,-82.1
62613,4,2000,38.9,-81.9
62619,4,2000,38.4,-81.8
62620,4,2000,40.1,-81.8
62623,4,2000,26.6,-81.7
62634,4,2000,29.7,-81.6
62640,4,2000,39.5,-81.6
62647,4,2000,30.4,-81.5
62666,4,2000,41.6,-81.4
62671,4,2000,28.8,-81.3
62686,4,2000,39.3,-81.2
62692,4,2000,28.4,-81.1
62695,4,2000,32.3,-81.1
62713,4,2000,35.5,-80.9
62720,4,2000,39.8,-80.8
62740,4,2000,40.2,-80.6
62742,4,2000,40.5,-80.6
62745,4,2000,27,-80.5
62751,4,2000,40.6,-80.4
62756,4,2000,39.3,-80.3
62769,4,2000,33.3,-80.1
62775,4,2000,36.2,-80
62792,4,2000,39.7,-79.9
62793,4,2000,39.8,-79.9
62847,4,2000,33.3,-79.3
62849,4,2000,40.6,-79.3
62855,4,2000,39.2,-79.2
62860,4,2000,40.5,-79.1
62869,4,2000,36.4,-79
62871,4,2000,40.3,-79
62898,4,2000,36.8,-78.7
63035,4,2000,38.3,-76.9
63075,4,2000,40,-76.6
63076,4,2000,41,-76.6
63085,4,2000,39.1,-76.5
63256,4,2000,40.1,-74.7
63287,4,2000,40.6,-74.2
63310,4,2000,40.7,-73.9
63530,4,2000,41.7,-71.1
63532,4,2000,42.3,-71.1
63788,4,2000,47.9,-65.9
75739,5,2000,35.1,-114.5
75776,5,2000,33.3,-112.8
75781,5,2000,39.5,-112.5
75821,5,2000,36.9,-111.3
75825,5,2000,39.1,-111.1
75827,5,2000,39.3,-111
75829,5,2000,29,-110.9
75841,5,2000,41.7,-110.5
75846,5,2000,34.9,-110.3
75853,5,2000,34.4,-109.2
75855,5,2000,34.3,-109.1
75860,5,2000,41.7,-108.8
75866,5,2000,36.6,-108.4
75867,5,2000,36.8,-108.4
75883,5,2000,40.4,-107.5
75895,5,2000,45.8,-106.6
75907,5,2000,42.8,-105.7
75912,5,2000,49,-105.4
75913,5,2000,44.2,-105.3
75927,5,2000,42.1,-104.9
75972,5,2000,49,-103
75975,5,2000,49,-102.8
75985,5,2000,34.1,-102.5
76001,5,2000,47.3,-101.8
76006,5,2000,35.2,-101.7
76023,5,2000,47.2,-101.3
76026,5,2000,47,-101.2
76027,5,2000,41,-101.1
76030,5,2000,47.3,-101.1
76037,5,2000,28.3,-100.8
76112,5,2000,29.4,-98.4
76153,5,2000,25.8,-97.8
76216,5,2000,30.5,-97
76220,5,2000,36.4,-97
76246,5,2000,29.9,-96.7
76274,5,2000,42.2,-96.3
76275,5,2000,42.3,-96.3
76279,5,2000,31.4,-96.2
76285,5,2000,39.2,-96.1
76293,5,2000,31.8,-96
76311,5,2000,41.1,-95.8
76318,5,2000,40.6,-95.7
76321,5,2000,29.4,-95.6
76344,5,2000,36.1,-95.3
76355,5,2000,35.7,-95.2
76378,5,2000,33,-95
76393,5,2000,33,-94.8
76415,5,2000,38.3,-94.6
76419,5,2000,32.2,-94.5
76488,5,2000,45.3,-93.8
76506,5,2000,47.2,-93.6
76508,5,2000,32,-93.5
76530,5,2000,30.2,-93.2
76576,5,2000,39.5,-92.6
76585,5,2000,41,-92.5
76615,5,2000,34.4,-92.1
76686,5,2000,35.6,-91.4
76690,5,2000,30.7,-91.3
76722,5,2000,41.3,-91
76744,5,2000,38.5,-90.8
76788,5,2000,38.4,-90.3
76794,5,2000,38.1,-90.2
76796,5,2000,38.9,-90.2
76804,5,2000,35,-90.1
76833,5,2000,38.2,-89.8
76849,5,2000,40.5,-89.6
76852,5,2000,44.8,-89.6
76854,5,2000,36.5,-89.5
76866,5,2000,39,-89.4
76867,5,2000,39.5,-89.4
76870,5,2000,43.4,-89.4
76910,5,2000,37.2,-88.8
76917,5,2000,37.1,-88.7
76956,5,2000,38.9,-88.2
76969,5,2000,41.4,-88.1
76979,5,2000,41.6,-88
76994,5,2000,42.5,-87.9
77003,5,2000,42.8,-87.8
77006,5,2000,38.3,-87.7
77011,5,2000,43.7,-87.7
77014,5,2000,36.3,-87.6
77029,5,2000,39,-87.5
